Date,AAPL,GOOGL,MSFT
2021-08-04,144.67652893066406,134.97059631347656,279.7877197265625
2021-08-05,144.7848663330078,136.09530639648438,282.7270812988281
2021-08-06,144.09466552734375,135.5828857421875,282.66851806640625
2021-08-09,144.0453643798828,136.75604248046875,281.5649719238281
2021-08-10,143.56224060058594,136.65017700195312,279.7193908691406
2021-08-11,143.81857299804688,136.12278747558594,280.21734619140625
2021-08-12,146.80616760253906,137.03672790527344,283.0102844238281
2021-08-13,147.0132293701172,137.56961059570312,285.97894287109375
2021-08-16,149.0049591064453,138.15093994140625,287.6878356933594
2021-08-17,148.08798217773438,136.5048370361328,286.20355224609375
2021-08-18,144.31158447265625,135.29373168945312,284.4522705078125
2021-08-19,144.64682006835938,135.5244598388672,290.3617858886719
2021-08-20,146.115966796875,137.27195739746094,297.7878723144531
2021-08-23,147.6147003173828,139.88096618652344,298.0716552734375
2021-08-24,147.52593994140625,141.0995635986328,296.0854797363281
2021-08-25,146.28359985351562,141.91612243652344,295.4886474609375
2021-08-26,145.47508239746094,141.2783660888672,292.6317443847656
2021-08-27,146.52024841308594,143.8389129638672,293.2480773925781
2021-08-30,150.97698974609375,144.42474365234375,297.03448486328125
2021-08-31,149.7050323486328,144.5316162109375,295.3614807128906
2021-09-01,150.37548828125,145.0490264892578,295.3125305175781
2021-09-02,151.49957275390625,143.12274169921875,294.647216796875
2021-09-03,152.1404571533203,143.57472229003906,294.637451171875
2021-09-07,154.49700927734375,144.11509704589844,293.6981201171875
2021-09-08,152.9391326904297,143.52627563476562,293.7275085449219
2021-09-09,151.9136962890625,143.37644958496094,290.8314208984375
2021-09-10,146.88504028320312,140.71450805664062,289.32470703125
2021-09-13,147.45693969726562,142.16934204101562,290.5770568847656
2021-09-14,146.0469512939453,142.38108825683594,293.3166198730469
2021-09-15,146.94422912597656,144.26393127441406,298.2380065917969
2021-09-16,146.7075653076172,143.44537353515625,298.6293029785156
2021-09-17,144.01576232910156,140.6385955810547,293.39483642578125
2021-09-20,140.939453125,138.5604705810547,287.94512939453125
2021-09-21,141.422607421875,138.87362670898438,288.434326171875
2021-09-22,143.8087158203125,140.1226806640625,292.1327209472656
2021-09-23,144.7750244140625,141.0541229248047,293.09149169921875
2021-09-24,144.86375427246094,142.05197143554688,292.8860778808594
2021-09-27,143.33543395996094,140.9102783203125,287.81793212890625
2021-09-28,139.92388916015625,135.67428588867188,277.39788818359375
2021-09-29,140.8310089111328,134.19947814941406,277.8675231933594
2021-09-30,139.51962280273438,133.5227508544922,275.83245849609375
2021-10-01,140.65350341796875,136.386474609375,282.857421875
2021-10-04,137.19264221191406,133.5062713623047,276.99676513671875
2021-10-05,139.1350860595703,135.8670654296875,282.5247497558594
2021-10-06,140.0126190185547,137.4073028564453,286.7808837890625
2021-10-07,141.28453063964844,139.06539916992188,288.4832458496094
2021-10-08,140.89999389648438,139.62525939941406,288.4832458496094
2021-10-11,140.81126403808594,138.7547607421875,287.87664794921875
2021-10-12,139.5294647216797,136.29258728027344,286.5557861328125
2021-10-13,138.93788146972656,137.42428588867188,289.9117736816406
2021-10-14,141.74798583984375,140.9891815185547,296.2126770019531
2021-10-15,142.81285095214844,141.2059326171875,297.64117431640625
2021-10-18,144.49893188476562,142.61431884765625,300.65460205078125
2021-10-19,146.67800903320312,143.0727996826172,301.5743713378906
2021-10-20,147.17098999023438,141.60647583007812,300.77203369140625
2021-10-21,147.38792419433594,141.7233428955078,304.04974365234375
2021-10-22,146.60897827148438,137.40879821777344,302.4842224121094
2021-10-25,146.5596923828125,137.28944396972656,301.4764709472656
2021-10-26,147.23016357421875,139.1488037109375,303.4136962890625
2021-10-27,146.76673889160156,146.0498809814453,316.1918029785156
2021-10-28,150.43467712402344,145.6818084716797,317.34625244140625
2021-10-29,147.70339965820312,147.87628173828125,324.4592590332031
2021-11-01,146.87518310546875,143.33248901367188,322.25787353515625
2021-11-02,147.9203338623047,145.26577758789062,325.9366455078125
2021-11-03,149.36978149414062,146.42994689941406,326.7878112792969
2021-11-04,148.8472442626953,148.0975341796875,329.1751708984375
